user_id,level_id,action_timestamp,action_type,dwell_time,dropout_flag,information_density,user_familiarity
user_020,2,2026-07-10 11:23:55,click,2.22,0,7,3
user_020,2,2026-07-10 11:23:57,click,2.39,0,7,3
user_020,3,2026-07-10 11:23:59,click,2.91,0,6,3
user_020,4,2026-07-10 11:24:02,click,4.95,0,3,3
user_020,4,2026-07-10 11:24:07,click,4.12,0,3,3
user_020,4,2026-07-10 11:24:11,click,3.59,0,2,3
user_020,5,2026-07-10 11:24:15,click,5.02,0,10,3
user_020,5,2026-07-10 11:24:20,click,3.5,0,6,3
user_020,5,2026-07-10 11:24:23,exit,1.0,0,6,3
user_021,2,2026-07-10 11:25:18,enter,3.63,0,6,5
user_021,2,2026-07-10 11:25:22,click,3.17,0,4,5
user_021,3,2026-07-10 11:25:25,click,4.16,0,2,5
user_021,4,2026-07-10 11:25:29,click,3.64,0,2,5
user_021,5,2026-07-10 11:25:33,exit,0.42,1,2,5
user_022,5,2026-07-10 11:26:23,enter,3.2,0,6,1
user_022,5,2026-07-10 11:26:27,click,5.81,0,1,1
user_022,5,2026-07-10 11:26:32,click,4.95,0,10,1
user_022,5,2026-07-10 11:26:37,exit,1.05,0,10,1
user_023,4,2026-07-10 11:27:34,enter,1.83,0,6,4
user_023,4,2026-07-10 11:27:36,click,2.0,0,8,4
user_023,5,2026-07-10 11:27:38,click,2.98,0,6,4
user_023,5,2026-07-10 11:27:41,exit,1.01,0,6,4
user_024,5,2026-07-10 11:28:37,enter,3.54,0,6,5
user_024,5,2026-07-10 11:28:41,click,4.96,0,1,5
user_024,5,2026-07-10 11:28:46,exit,0.89,0,1,5
user_025,3,2026-07-10 11:29:05,enter,2.81,0,6,5
user_025,3,2026-07-10 11:29:07,click,4.87,0,10,5
user_025,3,2026-07-10 11:29:12,click,3.48,0,8,5
user_025,3,2026-07-10 11:29:16,click,3.67,0,2,5
user_025,4,2026-07-10 11:29:19,exit,0.9,1,2,5
user_026,2,2026-07-10 11:29:59,enter,2.94,0,6,5
user_026,2,2026-07-10 11:30:02,click,3.24,0,10,5
user_026,3,2026-07-10 11:30:05,click,2.67,0,9,5
user_026,4,2026-07-10 11:30:08,click,5.06,0,9,5
user_026,4,2026-07-10 11:30:13,exit,1.41,1,9,5
user_027,3,2026-07-10 11:30:50,enter,1.65,0,6,1
user_027,3,2026-07-10 11:30:51,click,3.54,0,7,1
user_027,4,2026-07-10 11:30:55,click,3.56,0,1,1
user_027,4,2026-07-10 11:30:58,click,2.62,0,5,1
user_027,5,2026-07-10 11:31:01,click,4.39,0,7,1
user_027,5,2026-07-10 11:31:05,click,5.15,0,5,1
user_027,5,2026-07-10 11:31:11,click,2.03,0,1,1
user_027,5,2026-07-10 11:31:13,exit,0.82,0,1,1
user_028,5,2026-07-10 11:31:41,enter,3.06,0,6,3
user_028,5,2026-07-10 11:31:44,click,5.82,0,10,3
user_028,5,2026-07-10 11:31:50,click,4.25,0,3,3
user_028,5,2026-07-10 11:31:55,exit,0.72,0,3,3
user_029,3,2026-07-10 11:32:23,enter,5.3,0,6,3
user_029,3,2026-07-10 11:32:29,click,9.09,0,7,3
user_029,3,2026-07-10 11:32:38,click,7.96,0,8,3
user_029,3,2026-07-10 11:32:46,click,8.74,0,9,3
user_029,3,2026-07-10 11:32:54,click,6.91,0,6,3
user_029,4,2026-07-10 11:33:01,click,10.27,0,6,3
user_029,4,2026-07-10 11:33:12,click,8.38,0,9,3
user_029,4,2026-07-10 11:33:20,click,7.01,0,3,3
user_029,5,2026-07-10 11:33:27,click,9.71,0,1,3
user_029,5,2026-07-10 11:33:37,exit,1.99,1,1,3
user_030,4,2026-07-10 11:34:20,enter,4.05,0,6,4
user_030,4,2026-07-10 11:34:24,click,5.58,0,8,4
user_030,4,2026-07-10 11:34:29,click,5.28,0,7,4
user_030,5,2026-07-10 11:34:35,click,5.69,0,1,4
user_030,5,2026-07-10 11:34:40,exit,1.88,0,1,4
user_031,2,2026-07-10 11:35:13,enter,2.31,0,6,3
user_031,2,2026-07-10 11:35:15,click,3.59,0,3,3
user_031,2,2026-07-10 11:35:19,click,2.68,0,8,3
user_031,3,2026-07-10 11:35:22,click,2.44,0,2,3
user_031,4,2026-07-10 11:35:24,click,4.17,0,4,3
user_031,4,2026-07-10 11:35:28,click,4.37,0,4,3
user_031,5,2026-07-10 11:35:33,click,3.14,0,1,3
user_031,5,2026-07-10 11:35:36,exit,1.38,0,1,3
user_032,4,2026-07-10 11:36:34,enter,2.4,0,6,3
user_032,4,2026-07-10 11:36:37,click,3.2,0,2,3
user_032,5,2026-07-10 11:36:40,click,4.72,0,1,3
user_032,5,2026-07-10 11:36:45,click,3.32,0,4,3
user_032,5,2026-07-10 11:36:48,exit,1.04,0,4,3
user_033,4,2026-07-10 11:37:08,enter,4.82,0,6,1
user_033,4,2026-07-10 11:37:13,exit,1.02,1,6,1
user_034,3,2026-07-10 11:37:53,enter,2.13,0,6,1
user_034,3,2026-07-10 11:37:55,click,4.37,0,10,1
user_034,3,2026-07-10 11:37:59,click,5.72,0,8,1
user_034,3,2026-07-10 11:38:05,click,6.07,0,8,1
user_034,3,2026-07-10 11:38:11,click,3.01,0,4,1
user_034,4,2026-07-10 11:38:14,click,4.52,0,10,1
user_034,4,2026-07-10 11:38:19,click,3.26,0,7,1
user_034,5,2026-07-10 11:38:22,click,4.55,0,5,1
user_034,5,2026-07-10 11:38:26,exit,0.72,0,5,1
user_035,3,2026-07-10 11:38:46,enter,3.72,0,6,3
user_035,3,2026-07-10 11:38:50,click,6.73,0,2,3
user_035,3,2026-07-10 11:38:57,click,4.22,0,5,3
user_035,3,2026-07-10 11:39:01,click,4.05,0,10,3
user_035,4,2026-07-10 11:39:05,click,6.37,0,2,3
user_035,4,2026-07-10 11:39:11,click,4.54,0,9,3
user_035,4,2026-07-10 11:39:16,click,4.97,0,1,3
user_035,4,2026-07-10 11:39:21,click,6.72,0,7,3
user_035,4,2026-07-10 11:39:27,click,7.0,0,9,3
user_035,4,2026-07-10 11:39:34,click,7.33,0,8,3
user_035,4,2026-07-10 11:39:42,click,5.4,0,5,3
user_035,4,2026-07-10 11:39:47,click,6.55,0,7,3
user_035,4,2026-07-10 11:39:54,click,6.74,0,5,3
user_035,4,2026-07-10 11:40:00,click,4.23,0,8,3
user_035,5,2026-07-10 11:40:05,click,5.36,0,2,3
user_035,5,2026-07-10 11:40:10,exit,1.34,0,2,3
user_036,5,2026-07-10 11:40:41,enter,4.82,0,6,5
user_036,5,2026-07-10 11:40:46,click,7.52,0,3,5
user_036,5,2026-07-10 11:40:54,click,5.85,0,3,5
user_036,5,2026-07-10 11:41:00,click,4.62,0,3,5
user_036,5,2026-07-10 11:41:04,exit,1.06,0,3,5
user_037,3,2026-07-10 11:41:48,enter,3.11,0,6,1
user_037,3,2026-07-10 11:41:51,click,2.73,0,5,1
user_037,4,2026-07-10 11:41:54,click,7.13,0,4,1
user_037,4,2026-07-10 11:42:01,click,4.36,0,3,1
user_037,4,2026-07-10 11:42:06,click,3.76,0,2,1
user_037,5,2026-07-10 11:42:09,click,4.82,0,6,1
user_037,5,2026-07-10 11:42:14,exit,0.57,0,6,1
user_038,4,2026-07-10 11:42:47,enter,3.86,0,6,2
user_038,4,2026-07-10 11:42:51,exit,0.89,1,6,2
user_039,5,2026-07-10 11:43:48,enter,3.47,0,6,1
user_039,5,2026-07-10 11:43:52,click,5.05,0,10,1
user_039,5,2026-07-10 11:43:57,exit,1.28,0,10,1
user_040,5,2026-07-10 11:44:52,enter,4.72,0,6,4
user_040,5,2026-07-10 11:44:57,click,9.33,0,1,4
user_040,5,2026-07-10 11:45:06,click,8.67,0,10,4
user_040,5,2026-07-10 11:45:15,click,8.53,0,10,4
user_040,5,2026-07-10 11:45:23,click,5.77,0,5,4
user_040,5,2026-07-10 11:45:29,exit,1.44,0,5,4
user_041,4,2026-07-10 11:46:15,enter,2.59,0,6,3
user_041,4,2026-07-10 11:46:17,click,2.63,0,3,3
user_041,5,2026-07-10 11:46:20,click,4.47,0,6,3
user_041,5,2026-07-10 11:46:24,exit,0.48,0,6,3
user_042,1,2026-07-10 11:46:58,enter,2.26,0,6,1
user_042,1,2026-07-10 11:47:00,click,3.94,0,2,1
user_042,1,2026-07-10 11:47:04,click,3.89,0,7,1
user_042,1,2026-07-10 11:47:08,click,2.68,0,4,1
user_042,2,2026-07-10 11:47:11,click,3.57,0,4,1
user_042,3,2026-07-10 11:47:14,click,3.69,0,3,1
user_042,4,2026-07-10 11:47:18,click,4.27,0,7,1
user_042,4,2026-07-10 11:47:22,click,3.95,0,3,1
user_042,5,2026-07-10 11:47:26,click,4.15,0,5,1
user_042,5,2026-07-10 11:47:30,click,5.05,0,6,1
user_042,5,2026-07-10 11:47:35,click,3.56,0,1,1
user_042,5,2026-07-10 11:47:39,exit,0.4,0,1,1
user_043,4,2026-07-10 11:48:17,enter,3.31,0,6,4
user_043,4,2026-07-10 11:48:21,exit,0.63,1,6,4
user_044,5,2026-07-10 11:48:42,enter,3.5,0,6,1
user_044,5,2026-07-10 11:48:46,click,6.77,0,7,1
user_044,5,2026-07-10 11:48:52,exit,1.55,1,7,1
user_045,4,2026-07-10 11:49:44,enter,2.3,0,6,1
user_045,4,2026-07-10 11:49:46,click,2.63,0,5,1
user_045,5,2026-07-10 11:49:49,click,4.85,0,10,1
user_045,5,2026-07-10 11:49:54,click,3.03,0,8,1
user_045,5,2026-07-10 11:49:57,click,2.49,0,1,1
user_045,5,2026-07-10 11:49:59,exit,0.47,0,1,1
user_046,4,2026-07-10 11:50:19,enter,4.11,0,6,2
user_046,4,2026-07-10 11:50:23,click,4.13,0,8,2
user_046,5,2026-07-10 11:50:27,click,5.12,0,6,2
user_046,5,2026-07-10 11:50:32,exit,1.59,0,6,2
user_047,2,2026-07-10 11:51:23,enter,3.1,0,6,1
user_047,2,2026-07-10 11:51:26,click,3.84,0,10,1
user_047,2,2026-07-10 11:51:30,click,5.54,0,5,1
user_047,2,2026-07-10 11:51:35,click,4.03,0,7,1
user_047,2,2026-07-10 11:51:39,click,3.08,0,10,1
user_047,3,2026-07-10 11:51:42,click,3.53,0,5,1
user_047,4,2026-07-10 11:51:46,click,5.78,0,1,1
user_047,4,2026-07-10 11:51:52,click,6.23,0,9,1
user_047,4,2026-07-10 11:51:58,click,4.09,0,3,1
user_047,5,2026-07-10 11:52:02,click,4.64,0,8,1
user_047,5,2026-07-10 11:52:07,click,4.32,0,1,1
user_047,5,2026-07-10 11:52:11,exit,1.26,0,1,1
user_048,5,2026-07-10 11:53:05,enter,5.1,0,6,5
user_048,5,2026-07-10 11:53:10,click,6.52,0,8,5
user_048,5,2026-07-10 11:53:17,exit,1.6,0,8,5
user_049,4,2026-07-10 11:53:35,enter,2.53,0,6,1
user_049,4,2026-07-10 11:53:38,click,4.39,0,7,1
user_049,4,2026-07-10 11:53:42,click,4.97,0,8,1
user_049,4,2026-07-10 11:53:47,click,2.29,0,10,1
user_049,5,2026-07-10 11:53:50,click,4.54,0,6,1
user_049,5,2026-07-10 11:53:54,click,2.8,0,5,1
user_049,5,2026-07-10 11:53:57,exit,1.04,0,5,1
user_050,1,2026-07-10 11:54:19,enter,2.57,0,6,3
user_050,1,2026-07-10 11:54:22,click,2.57,0,2,3
user_050,2,2026-07-10 11:54:24,click,5.42,0,4,3
user_050,2,2026-07-10 11:54:30,click,3.26,0,3,3
user_050,3,2026-07-10 11:54:33,click,3.74,0,7,3
user_050,4,2026-07-10 11:54:37,click,5.77,0,8,3
user_050,4,2026-07-10 11:54:42,click,6.88,0,3,3
user_050,4,2026-07-10 11:54:49,click,5.07,0,7,3
user_050,4,2026-07-10 11:54:54,click,4.54,0,10,3
user_050,5,2026-07-10 11:54:59,click,3.59,0,3,3
user_050,5,2026-07-10 11:55:02,exit,1.33,0,3,3
user_051,5,2026-07-10 11:55:47,enter,4.91,0,6,3
user_051,5,2026-07-10 11:55:52,click,7.94,0,8,3
user_051,5,2026-07-10 11:56:00,click,8.93,0,5,3
user_051,5,2026-07-10 11:56:08,click,8.47,0,7,3
user_051,5,2026-07-10 11:56:17,click,5.61,0,8,3
user_051,5,2026-07-10 11:56:23,exit,1.46,0,8,3
user_052,1,2026-07-10 11:56:56,enter,2.69,0,6,1
user_052,1,2026-07-10 11:56:59,click,4.2,0,8,1
user_052,1,2026-07-10 11:57:03,click,3.13,0,7,1
user_052,2,2026-07-10 11:57:06,click,4.15,0,7,1
user_052,3,2026-07-10 11:57:10,exit,0.71,1,7,1
user_053,4,2026-07-10 11:57:26,enter,4.79,0,6,2
user_053,4,2026-07-10 11:57:31,click,4.01,0,9,2
user_053,4,2026-07-10 11:57:35,click,5.38,0,5,2
user_053,4,2026-07-10 11:57:40,click,2.94,0,5,2
user_053,5,2026-07-10 11:57:43,click,6.55,0,9,2
user_053,5,2026-07-10 11:57:50,click,4.22,0,4,2
user_053,5,2026-07-10 11:57:54,exit,1.06,0,4,2
user_054,2,2026-07-10 11:58:11,enter,2.65,0,6,3
user_054,2,2026-07-10 11:58:14,exit,0.47,1,6,3
user_055,4,2026-07-10 11:58:39,enter,3.03,0,6,3
user_055,4,2026-07-10 11:58:42,click,3.07,0,9,3
user_055,5,2026-07-10 11:58:45,click,3.18,0,2,3
user_055,5,2026-07-10 11:58:48,exit,0.47,0,2,3
user_056,1,2026-07-10 11:59:08,enter,2.16,0,6,5
user_056,1,2026-07-10 11:59:10,click,3.32,0,1,5
user_056,2,2026-07-10 11:59:13,click,5.46,0,6,5
user_056,2,2026-07-10 11:59:19,click,3.41,0,3,5
user_056,3,2026-07-10 11:59:22,click,4.06,0,4,5
user_056,4,2026-07-10 11:59:26,exit,1.21,1,4,5
user_057,3,2026-07-10 12:00:18,enter,3.17,0,6,2
user_057,3,2026-07-10 12:00:22,click,3.58,0,2,2
user_057,4,2026-07-10 12:00:25,click,4.38,0,9,2
user_057,5,2026-07-10 12:00:29,click,4.1,0,5,2
user_057,5,2026-07-10 12:00:34,exit,1.25,0,5,2
user_058,3,2026-07-10 12:00:56,enter,2.48,0,6,2
user_058,3,2026-07-10 12:00:58,click,3.07,0,2,2
user_058,4,2026-07-10 12:01:01,click,2.01,0,6,2
user_058,5,2026-07-10 12:01:03,click,3.37,0,10,2
user_058,5,2026-07-10 12:01:07,click,3.34,0,3,2
user_058,5,2026-07-10 12:01:10,click,4.83,0,10,2
user_058,5,2026-07-10 12:01:15,exit,0.57,1,10,2
user_059,5,2026-07-10 12:01:43,enter,2.59,0,6,3
user_059,5,2026-07-10 12:01:46,click,2.89,0,10,3
user_059,5,2026-07-10 12:01:49,exit,1.17,0,10,3
user_060,2,2026-07-10 12:02:08,enter,2.49,0,6,5
user_060,2,2026-07-10 12:02:11,click,2.65,0,8,5
user_060,3,2026-07-10 12:02:13,click,3.29,0,2,5
user_060,4,2026-07-10 12:02:17,click,6.28,0,4,5
user_060,4,2026-07-10 12:02:23,click,3.04,0,1,5
user_060,5,2026-07-10 12:02:26,click,4.12,0,4,5
user_060,5,2026-07-10 12:02:30,exit,1.03,0,4,5
user_061,3,2026-07-10 12:03:25,enter,3.6,0,6,1
user_061,3,2026-07-10 12:03:29,exit,0.5,1,6,1
user_062,5,2026-07-10 12:04:05,enter,3.33,0,6,1
user_062,5,2026-07-10 12:04:08,click,4.53,0,9,1
user_062,5,2026-07-10 12:04:13,click,5.62,0,5,1
user_062,5,2026-07-10 12:04:19,click,4.7,0,8,1
user_062,5,2026-07-10 12:04:23,exit,1.01,1,8,1
user_063,5,2026-07-10 12:04:44,enter,3.13,0,6,4
user_063,5,2026-07-10 12:04:47,click,4.68,0,5,4
user_063,5,2026-07-10 12:04:52,click,2.7,0,3,4
user_063,5,2026-07-10 12:04:55,exit,0.64,0,3,4
user_064,5,2026-07-10 12:05:15,enter,3.82,0,6,5
user_064,5,2026-07-10 12:05:19,click,6.95,0,3,5
user_064,5,2026-07-10 12:05:26,click,5.01,0,10,5
user_064,5,2026-07-10 12:05:31,exit,0.79,0,10,5
user_065,2,2026-07-10 12:06:26,enter,2.96,0,6,5
user_065,2,2026-07-10 12:06:29,click,3.72,0,1,5
user_065,3,2026-07-10 12:06:33,click,6.84,0,3,5
user_065,3,2026-07-10 12:06:40,click,6.34,0,2,5
user_065,3,2026-07-10 12:06:46,exit,1.25,1,2,5
user_066,4,2026-07-10 12:07:19,enter,3.45,0,6,4
user_066,4,2026-07-10 12:07:23,click,3.13,0,10,4
user_066,5,2026-07-10 12:07:26,exit,1.31,1,10,4
user_067,3,2026-07-10 12:07:55,enter,2.17,0,6,1
user_067,3,2026-07-10 12:07:57,click,3.82,0,3,1
user_067,3,2026-07-10 12:08:01,click,2.93,0,2,1
user_067,3,2026-07-10 12:08:04,click,4.38,0,10,1
user_067,3,2026-07-10 12:08:08,exit,0.79,1,10,1
user_068,3,2026-07-10 12:08:56,enter,3.06,0,6,2
user_068,3,2026-07-10 12:08:59,click,4.14,0,7,2
user_068,3,2026-07-10 12:09:03,click,6.08,0,1,2
user_068,3,2026-07-10 12:09:09,click,5.03,0,3,2
user_068,3,2026-07-10 12:09:14,click,4.33,0,5,2
user_068,4,2026-07-10 12:09:19,click,4.59,0,4,2
user_068,4,2026-07-10 12:09:23,click,6.62,0,1,2
user_068,4,2026-07-10 12:09:30,click,6.5,0,5,2
user_068,4,2026-07-10 12:09:37,click,6.89,0,1,2
user_068,4,2026-07-10 12:09:43,click,6.51,0,9,2
user_068,4,2026-07-10 12:09:50,click,4.14,0,4,2
user_068,5,2026-07-10 12:09:54,click,6.1,0,8,2
user_068,5,2026-07-10 12:10:00,click,6.35,0,1,2
user_068,5,2026-07-10 12:10:07,exit,1.56,1,1,2
user_069,2,2026-07-10 12:10:46,enter,4.95,0,6,3
user_069,2,2026-07-10 12:10:51,click,4.82,0,10,3
user_069,2,2026-07-10 12:10:56,click,2.65,0,8,3
user_069,3,2026-07-10 12:10:59,click,4.21,0,1,3
user_069,4,2026-07-10 12:11:03,click,3.96,0,8,3
user_069,5,2026-07-10 12:11:07,click,4.47,0,9,3
user_069,5,2026-07-10 12:11:11,click,3.5,0,4,3
user_069,5,2026-07-10 12:11:15,exit,1.5,0,4,3
user_070,5,2026-07-10 12:12:09,enter,2.62,0,6,1
user_070,5,2026-07-10 12:12:12,click,3.32,0,8,1
user_070,5,2026-07-10 12:12:15,exit,0.61,0,8,1
user_071,3,2026-07-10 12:13:08,enter,3.61,0,6,1
user_071,3,2026-07-10 12:13:11,click,5.75,0,5,1
user_071,3,2026-07-10 12:13:17,click,5.72,0,4,1
user_071,3,2026-07-10 12:13:23,click,5.39,0,10,1
user_071,3,2026-07-10 12:13:28,click,5.12,0,9,1
user_071,3,2026-07-10 12:13:33,click,3.71,0,8,1
user_071,4,2026-07-10 12:13:37,exit,1.12,1,8,1
user_072,2,2026-07-10 12:13:53,enter,5.6,0,6,5
user_072,2,2026-07-10 12:13:59,exit,1.32,1,6,5
user_073,4,2026-07-10 12:14:20,enter,4.39,0,6,5
user_073,4,2026-07-10 12:14:24,click,7.58,0,4,5
user_073,4,2026-07-10 12:14:32,click,4.6,0,8,5
user_073,5,2026-07-10 12:14:37,click,5.61,0,3,5
user_073,5,2026-07-10 12:14:42,exit,1.3,0,3,5
user_074,4,2026-07-10 12:15:14,enter,2.44,0,6,4
user_074,4,2026-07-10 12:15:16,click,4.46,0,1,4
user_074,5,2026-07-10 12:15:20,click,3.29,0,10,4
user_074,5,2026-07-10 12:15:24,exit,0.97,0,10,4
user_075,5,2026-07-10 12:16:23,enter,4.03,0,6,5
user_075,5,2026-07-10 12:16:27,click,6.77,0,1,5
user_075,5,2026-07-10 12:16:33,click,4.03,0,3,5
user_075,5,2026-07-10 12:16:38,exit,0.99,0,3,5
user_076,5,2026-07-10 12:17:28,enter,2.99,0,6,2
user_076,5,2026-07-10 12:17:30,click,5.65,0,2,2
user_076,5,2026-07-10 12:17:36,click,4.94,0,3,2
user_076,5,2026-07-10 12:17:41,click,4.91,0,1,2
user_076,5,2026-07-10 12:17:46,click,6.96,0,1,2
user_076,5,2026-07-10 12:17:53,click,5.58,0,5,2
user_076,5,2026-07-10 12:17:59,click,6.8,0,8,2
user_076,5,2026-07-10 12:18:05,exit,1.06,1,8,2
user_077,1,2026-07-10 12:18:27,enter,2.81,0,6,2
user_077,1,2026-07-10 12:18:30,click,2.79,0,7,2
user_077,2,2026-07-10 12:18:33,click,4.04,0,10,2
user_077,2,2026-07-10 12:18:37,click,4.03,0,7,2
user_077,3,2026-07-10 12:18:41,click,5.95,0,3,2
user_077,3,2026-07-10 12:18:47,click,4.01,0,6,2
user_077,4,2026-07-10 12:18:51,click,5.03,0,8,2
user_077,5,2026-07-10 12:18:56,click,5.41,0,2,2
user_077,5,2026-07-10 12:19:01,click,5.09,0,10,2
user_077,5,2026-07-10 12:19:07,click,6.21,0,7,2
user_077,5,2026-07-10 12:19:13,click,4.71,0,6,2
user_077,5,2026-07-10 12:19:17,exit,1.07,0,6,2
user_078,1,2026-07-10 12:20:10,enter,2.07,0,6,4
user_078,1,2026-07-10 12:20:12,exit,0.61,1,6,4
user_079,4,2026-07-10 12:20:57,enter,2.85,0,6,4
user_079,4,2026-07-10 12:21:00,click,4.08,0,3,4
user_079,4,2026-07-10 12:21:04,click,5.25,0,4,4
user_079,4,2026-07-10 12:21:09,click,3.57,0,2,4
user_079,5,2026-07-10 12:21:13,click,4.69,0,10,4
user_079,5,2026-07-10 12:21:18,click,5.25,0,4,4
user_079,5,2026-07-10 12:21:23,click,3.23,0,3,4
user_079,5,2026-07-10 12:21:26,exit,1.23,0,3,4
user_080,4,2026-07-10 12:21:51,enter,3.47,0,6,3
user_080,4,2026-07-10 12:21:55,click,4.24,0,1,3
user_080,5,2026-07-10 12:21:59,click,4.58,0,6,3
user_080,5,2026-07-10 12:22:04,exit,0.7,0,6,3
user_081,3,2026-07-10 12:22:56,enter,3.62,0,6,3
user_081,3,2026-07-10 12:23:00,click,5.72,0,10,3
user_081,3,2026-07-10 12:23:06,click,4.92,0,6,3
user_081,4,2026-07-10 12:23:11,click,7.78,0,6,3
user_081,4,2026-07-10 12:23:18,click,6.69,0,5,3
user_081,4,2026-07-10 12:23:25,click,5.01,0,3,3
user_081,5,2026-07-10 12:23:30,click,7.29,0,2,3
user_081,5,2026-07-10 12:23:37,click,6.57,0,8,3
user_081,5,2026-07-10 12:23:44,click,6.35,0,4,3
user_081,5,2026-07-10 12:23:50,click,7.79,0,2,3
user_081,5,2026-07-10 12:23:58,click,6.62,0,7,3
user_081,5,2026-07-10 12:24:05,click,6.44,0,4,3
user_081,5,2026-07-10 12:24:11,click,6.47,0,10,3
user_081,5,2026-07-10 12:24:18,click,6.98,0,6,3
user_081,5,2026-07-10 12:24:25,click,4.61,0,7,3
user_081,5,2026-07-10 12:24:29,exit,1.08,0,7,3
user_082,1,2026-07-10 12:24:51,enter,2.99,0,6,3
user_082,1,2026-07-10 12:24:54,click,4.39,0,2,3
user_082,1,2026-07-10 12:24:59,click,4.36,0,4,3
user_082,1,2026-07-10 12:25:03,click,3.45,0,9,3
user_082,2,2026-07-10 12:25:06,click,3.06,0,3,3
user_082,3,2026-07-10 12:25:10,click,3.51,0,9,3
user_082,4,2026-07-10 12:25:13,click,5.29,0,2,3
user_082,4,2026-07-10 12:25:18,click,4.39,0,2,3
user_082,5,2026-07-10 12:25:23,exit,1.0,1,2,3
user_083,4,2026-07-10 12:25:52,enter,3.47,0,6,2
user_083,4,2026-07-10 12:25:55,click,4.81,0,6,2
user_083,4,2026-07-10 12:26:00,exit,0.86,1,6,2
user_084,5,2026-07-10 12:26:48,enter,2.21,0,6,4
user_084,5,2026-07-10 12:26:50,exit,0.94,1,6,4
user_085,5,2026-07-10 12:27:43,enter,4.34,0,6,4
user_085,5,2026-07-10 12:27:47,click,5.44,0,3,4
user_085,5,2026-07-10 12:27:53,exit,1.29,0,3,4
user_086,4,2026-07-10 12:28:11,enter,3.45,0,6,2
user_086,4,2026-07-10 12:28:15,click,3.27,0,6,2
user_086,5,2026-07-10 12:28:18,click,3.45,0,8,2
user_086,5,2026-07-10 12:28:21,exit,1.15,0,8,2
user_087,4,2026-07-10 12:28:47,enter,4.87,0,6,2
user_087,4,2026-07-10 12:28:52,click,5.24,0,2,2
user_087,5,2026-07-10 12:28:58,click,8.77,0,6,2
user_087,5,2026-07-10 12:29:06,click,8.17,0,2,2
user_087,5,2026-07-10 12:29:14,click,5.31,0,7,2
user_087,5,2026-07-10 12:29:20,exit,1.27,0,7,2
user_088,4,2026-07-10 12:30:18,enter,5.89,0,6,5
user_088,4,2026-07-10 12:30:24,click,9.03,0,2,5
user_088,4,2026-07-10 12:30:33,click,8.19,0,4,5
user_088,4,2026-07-10 12:30:41,click,7.87,0,8,5
user_088,4,2026-07-10 12:30:49,exit,0.56,1,8,5
user_089,1,2026-07-10 12:31:24,enter,2.58,0,6,2
user_089,1,2026-07-10 12:31:26,click,3.46,0,10,2
user_089,1,2026-07-10 12:31:30,click,2.51,0,10,2
user_089,2,2026-07-10 12:31:32,click,2.43,0,3,2
user_089,2,2026-07-10 12:31:35,click,2.9,0,2,2
user_089,3,2026-07-10 12:31:37,click,3.96,0,8,2
user_089,3,2026-07-10 12:31:41,click,3.09,0,6,2
user_089,4,2026-07-10 12:31:45,click,3.2,0,9,2
user_089,4,2026-07-10 12:31:48,click,3.55,0,2,2
user_089,4,2026-07-10 12:31:51,click,5.35,0,7,2
user_089,4,2026-07-10 12:31:57,click,3.51,0,2,2
user_089,5,2026-07-10 12:32:00,click,4.4,0,2,2
user_089,5,2026-07-10 12:32:05,click,4.73,0,8,2
user_089,5,2026-07-10 12:32:09,click,4.39,0,2,2
user_089,5,2026-07-10 12:32:14,exit,0.71,1,2,2
user_090,5,2026-07-10 12:32:49,enter,3.84,0,6,1
user_090,5,2026-07-10 12:32:53,click,7.14,0,10,1
user_090,5,2026-07-10 12:33:00,click,7.65,0,6,1
user_090,5,2026-07-10 12:33:08,click,5.31,0,7,1
user_090,5,2026-07-10 12:33:13,exit,0.97,0,7,1
user_091,5,2026-07-10 12:34:12,enter,2.97,0,6,3
user_091,5,2026-07-10 12:34:15,click,4.48,0,9,3
user_091,5,2026-07-10 12:34:20,click,5.21,0,7,3
user_091,5,2026-07-10 12:34:25,click,3.97,0,1,3
user_091,5,2026-07-10 12:34:29,exit,1.32,0,1,3
user_092,3,2026-07-10 12:34:58,enter,1.68,0,6,2
user_092,3,2026-07-10 12:35:00,click,3.12,0,1,2
user_092,4,2026-07-10 12:35:03,click,3.17,0,5,2
user_092,5,2026-07-10 12:35:06,click,5.77,0,9,2
user_092,5,2026-07-10 12:35:12,click,4.27,0,7,2
user_092,5,2026-07-10 12:35:16,click,3.94,0,10,2
user_092,5,2026-07-10 12:35:20,click,3.81,0,6,2
user_092,5,2026-07-10 12:35:24,click,3.71,0,5,2
user_092,5,2026-07-10 12:35:28,click,2.4,0,1,2
user_092,5,2026-07-10 12:35:30,exit,0.97,0,1,2
user_093,5,2026-07-10 12:35:59,enter,4.18,0,6,2
user_093,5,2026-07-10 12:36:03,click,7.46,0,7,2
user_093,5,2026-07-10 12:36:11,click,7.14,0,6,2
user_093,5,2026-07-10 12:36:18,click,5.09,0,10,2
user_093,5,2026-07-10 12:36:23,exit,0.53,0,10,2
user_094,2,2026-07-10 12:37:10,enter,0.62,0,6,3
user_094,2,2026-07-10 12:37:10,click,3.19,0,8,3
user_094,3,2026-07-10 12:37:13,click,3.03,0,5,3
user_094,3,2026-07-10 12:37:16,click,2.94,0,6,3
user_094,4,2026-07-10 12:37:19,click,2.38,0,5,3
user_094,5,2026-07-10 12:37:22,click,2.54,0,9,3
user_094,5,2026-07-10 12:37:24,exit,0.24,0,9,3
